939172681|AA|CCRN|Critical Care Registered Nurse|1|4|7|30|335:4
1072175514|MMI|3.42|Consortium or Network|C1513822|[prog]|["Network"-tx-1-"network"-noun-0]|TX|121/7|
1436361514|MMI|32.29|Pregnancy|C0032961|[orgf]|["PREGNANCY"-tx-2-"pregnancy"-noun-0,"PREGNANCY"-tx-1-"pregnancy"-noun-0]|TX|641/9;280/9|G08.686.785.760.769
1436361514|MMI|19.35|Pregnancy in Adolescence|C0032968|[fndg]|["Pregnancy, Teen"-tx-1-"pregnancy teen"-noun-0]|TX|6/9,28/4|G08.686.785.760.769.494
1436361514|MMI|16.15|Paracentesis|C0034115|[hlca]|["Tap"-tx-1-"Tap"-noun-0]|TX|105/3|E01.370.225.998.329;E02.309.805;E02.800.550;E04.237.667;E04.665.600;E05.200.998.329
1436361514|MMI|11.49|Infant|C0021270|[aggp]|["babies"-tx-1-"babies"-noun-0]|TX|291/6|M01.060.703
1436361514|MMI|10.01|Health Personnel|C0018724|[prog]|["health professionals"-tx-3-"Health professionals"-noun-0]|TX|722/6,737/13|M01.526.485;N02.360
1436361514|MMI|7.46|Guide device|C0302614|[medd]|["Guide"-tx-2-"guide"-verb-0,"Guide"-tx-1-"guide"-noun-0]|TX|522/5;366/5|
1436361514|MMI|7.46|Professional guide|C0181090|[prog]|["Guide"-tx-2-"guide"-verb-0,"Guide"-tx-1-"guide"-noun-0]|TX|522/5;366/5|
1436361514|MMI|6.91|Pregnancy:History:Point in time:^Patient:Ordinal|C3484365|[clna]|["Pregnancy"-tx-2-"pregnancy"-noun-0,"Pregnancy"-tx-1-"pregnancy"-noun-0]|TX|641/9;280/9|
1436361514|MMI|6.88|Parenting caregiver status|C0518120|[fndg]|["parenting"-tx-1-"parenting"-noun-0]|TX|[165/9],[302/9]|
1436361514|MMI|5.18|Classes - encounter|C4019422|[hlca]|["Classes"-tx-1-"classes"-noun-0]|TX|409/7|
1436361514|MMI|3.70|Health Professional|C1704312|[prog]|["Health professionals"-tx-3-"Health professionals"-noun-0]|TX|722/6,737/13|
1436361514|MMI|3.68|health information|C0850397|[hlca]|["health information"-tx-2-"health information"-noun-0]|TX|677/18|
1436361514|MMI|3.62|answer questions|C0508431|[topp]|["answer questions"-tx-1-"answers questions"-noun-0]|TX|51/7,67/9|
1436361514|MMI|3.61|Breastfeeding support|C1171181|[hlca]|["Breastfeeding support"-tx-1-"Breastfeeding support"-noun-0]|TX|312/21|
1436361514|MMI|3.57|Provider|C1138603|[prog]|["providers"-tx-2-"providers"-noun-0]|TX|620/9|
1436361514|MMI|3.57|Specialty Group|C1552516|[hcro]|["Group"-tx-1-"groups"-verb-0]|TX|421/6|
1436361514|MMI|3.47|Older child|C1455726|[aggp]|["Older Child"-tx-1-"older children"-noun-0]|TX|455/14|
1436361514|MMI|3.47|Medical service|C0199168|[hlca]|["Medical"-tx-3-"medical"-adj-0]|TX|729/7|
1436361514|MMI|3.47|Motherhood|C0337490|[orga]|["Motherhood"-tx-2-"motherhood"-noun-0]|TX|569/10|
1436361514|MMI|3.41|Consortium or Network|C1513822|[prog]|["Network"-tx-1-"network"-noun-0]|TX|121/7|
1436361514|MMI|3.41|Offspring|C0680063|[famg]|["kids"-tx-1-"kids"-noun-0]|TX|99/4|
1306065596|MMI|32.29|Pregnancy|C0032961|[orgf]|["PREGNANCY"-tx-1-"pregnancy"-noun-0]|TX|[299/9],[656/9]|G08.686.785.760.769
1306065596|MMI|19.35|Pregnancy in Adolescence|C0032968|[fndg]|["Pregnancy, Teen"-tx-1-"pregnancy teen"-noun-0]|TX|6/9,28/4|G08.686.785.760.769.494
1306065596|MMI|16.15|Paracentesis|C0034115|[hlca]|["Tap"-tx-1-"Tap"-noun-0]|TX|105/3|E01.370.225.998.329;E02.309.805;E02.800.550;E04.237.667;E04.665.600;E05.200.998.329
1306065596|MMI|11.49|Infant|C0021270|[aggp]|["babies"-tx-1-"babies"-noun-0]|TX|310/6|M01.060.703
1306065596|MMI|9.89|Health Personnel|C0018724|[prog]|["health professionals"-tx-1-"Health professionals"-noun-0]|TX|733/6,748/13|M01.526.485;N02.360
1306065596|MMI|7.46|Guide device|C0302614|[medd]|["Guide"-tx-1-"guide"-noun-0,"Guide"-tx-1-"guide"-verb-0]|TX|[385/5],[537/5];[385/5],[537/5]|
1306065596|MMI|7.46|Professional guide|C0181090|[prog]|["Guide"-tx-1-"guide"-noun-0,"Guide"-tx-1-"guide"-verb-0]|TX|[385/5],[537/5];[385/5],[537/5]|
1306065596|MMI|7.15|Provider|C1138603|[prog]|["providers"-tx-1-"providers"-noun-0]|TX|[228/9],[635/9]|
1306065596|MMI|6.91|Pregnancy:History:Point in time:^Patient:Ordinal|C3484365|[clna]|["Pregnancy"-tx-1-"pregnancy"-noun-0]|TX|[299/9],[656/9]|
1306065596|MMI|6.89|Parenting caregiver status|C0518120|[fndg]|["parenting"-tx-1-"parenting"-noun-0]|TX|[138/9],[321/9]|
1306065596|MMI|5.18|Classes - encounter|C4019422|[hlca]|["Classes"-tx-1-"classes"-noun-0]|TX|428/7|
1306065596|MMI|3.68|health information|C0850397|[hlca]|["health information"-tx-1-"health information"-noun-0]|TX|692/18|
1306065596|MMI|3.62|answer questions|C0508431|[topp]|["answer questions"-tx-1-"answers questions"-noun-0]|TX|51/7,67/9|
1306065596|MMI|3.61|Breastfeeding support|C1171181|[hlca]|["Breastfeeding support"-tx-1-"Breastfeeding support"-noun-0]|TX|331/21|
1306065596|MMI|3.58|Health Professional|C1704312|[prog]|["Health professionals"-tx-1-"Health professionals"-noun-0]|TX|733/6,748/13|
1306065596|MMI|3.57|Specialty Group|C1552516|[hcro]|["Group"-tx-1-"groups"-verb-0]|TX|440/6|
1306065596|MMI|3.55|Medical service|C0199168|[hlca]|["Medical"-tx-1-"medical"-adj-0]|TX|740/7|
1306065596|MMI|3.47|Older child|C1455726|[aggp]|["Older Child"-tx-1-"older children"-noun-0]|TX|474/14|
1306065596|MMI|3.47|Motherhood|C0337490|[orga]|["Motherhood"-tx-1-"motherhood"-noun-0]|TX|584/10|
1306065596|MMI|3.42|Consortium or Network|C1513822|[prog]|["Network"-tx-1-"network"-noun-0]|TX|121/7|
1306065596|MMI|3.42|Offspring|C0680063|[famg]|["kids"-tx-1-"kids"-noun-0]|TX|99/4|
1071905667|MMI|32.29|Pregnancy|C0032961|[orgf]|["PREGNANCY"-tx-1-"pregnancy"-noun-0]|TX|[270/9],[621/9]|G08.686.785.760.769
1071905667|MMI|19.35|Pregnancy in Adolescence|C0032968|[fndg]|["Pregnancy, Teen"-tx-1-"pregnancy teen"-noun-0]|TX|6/9,28/4|G08.686.785.760.769.494
1071905667|MMI|16.15|Paracentesis|C0034115|[hlca]|["Tap"-tx-1-"Tap"-noun-0]|TX|105/3|E01.370.225.998.329;E02.309.805;E02.800.550;E04.237.667;E04.665.600;E05.200.998.329
1071905667|MMI|11.49|Child|C0008059|[aggp]|["Children"-tx-1-"children"-noun-0]|TX|756/8|M01.060.406
1071905667|MMI|11.49|Infant|C0021270|[aggp]|["babies"-tx-1-"babies"-noun-0]|TX|281/6|M01.060.703
1071905667|MMI|7.46|Guide device|C0302614|[medd]|["Guide"-tx-1-"guide"-noun-0,"Guide"-tx-1-"guide"-verb-0]|TX|[356/5],[502/5];[356/5],[502/5]|
1071905667|MMI|7.46|Professional guide|C0181090|[prog]|["Guide"-tx-1-"guide"-noun-0,"Guide"-tx-1-"guide"-verb-0]|TX|[356/5],[502/5];[356/5],[502/5]|
1071905667|MMI|7.21|Offspring|C0680063|[famg]|["Children"-tx-1-"children"-noun-0,"kids"-tx-1-"kids"-noun-0]|TX|756/8;99/4|
1071905667|MMI|6.91|Pregnancy:History:Point in time:^Patient:Ordinal|C3484365|[clna]|["Pregnancy"-tx-1-"pregnancy"-noun-0]|TX|[270/9],[621/9]|
1071905667|MMI|6.89|Parenting caregiver status|C0518120|[fndg]|["parenting"-tx-1-"parenting"-noun-0]|TX|[155/9],[292/9]|
1071905667|MMI|5.18|Classes - encounter|C4019422|[hlca]|["Classes"-tx-1-"classes"-noun-0]|TX|399/7|
1071905667|MMI|5.18|health information|C0850397|[hlca]|["health information"-tx-2-"health information"-noun-0]|TX|770/18|
1071905667|MMI|3.62|answer questions|C0508431|[topp]|["answer questions"-tx-1-"answers questions"-noun-0]|TX|51/7,67/9|
1071905667|MMI|3.61|Breastfeeding support|C1171181|[hlca]|["Breastfeeding support"-tx-1-"Breastfeeding support"-noun-0]|TX|302/21|
1071905667|MMI|3.57|Provider|C1138603|[prog]|["providers"-tx-1-"providers"-noun-0]|TX|600/9|
1071905667|MMI|3.57|Specialty Group|C1552516|[hcro]|["Group"-tx-1-"groups"-verb-0]|TX|411/6|
1071905667|MMI|3.56|Medical service|C0199168|[hlca]|["Medical"-tx-2-"medical"-adj-0]|TX|812/7|
1071905667|MMI|3.56|professional occupation status|C0679924|[prog]|["professionals"-tx-2-"professionals"-noun-0]|TX|820/13|
1071905667|MMI|3.47|Older child|C1455726|[aggp]|["Older Child"-tx-1-"older children"-noun-0]|TX|445/14|
1071905667|MMI|3.47|Motherhood|C0337490|[orga]|["Motherhood"-tx-1-"motherhood"-noun-0]|TX|549/10|
1071905667|MMI|3.42|Consortium or Network|C1513822|[prog]|["Network"-tx-1-"network"-noun-0]|TX|121/7|
1085839610|MMI|39.32|Pharmacist|C0031323|[prog]|["PHARMACIST"-tx-1-"Pharmacist"-noun-0,"PHARMACIST"-tx-1-"pharmacist"-noun-0]|TX|239/10;[643/10],[706/10]|M01.526.485.780;N02.360.780
1085839610|MMI|32.27|Writing (occupation or discipline)|C0043266|[ocdi]|["write"-tx-1-"written"-adj-0]|TX|[250/7],[654/7]|L01.143.506.423.906
1085839610|MMI|29.79|Pharmaceutical Services|C0031321|[hlca]|["Pharmacy"-tx-1-"pharmacy"-noun-0]|TX|[88/8],[191/8],[414/8]|N02.421.668
1085839610|MMI|29.79|Pharmacy facility|C0031322|[hcro]|["Pharmacy"-tx-1-"pharmacy"-noun-0]|TX|[88/8],[191/8],[414/8]|N02.278.678
1085839610|MMI|26.18|Prescription procedure|C0033080|[hlca]|["Prescriptions"-tx-1-"prescriptions"-noun-0]|TX|[111/13],[374/13]|N02.421.668.778
1085839610|MMI|26.08|Set (Psychology)|C0036849|[menp]|["Set"-tx-1-"Set"-noun-0]|TX|[479/3],[527/3]|F02.463.425.838
1085839610|MMI|25.94|3-bromoacetoxyandrostan-17-one|C0645690|[orch,phsu]|["BrAnd"-tx-1-"brand"-noun-0]|TX|[216/5],[596/5]|x.x.x.x
1085839610|MMI|23.78|Medications:-:Point in time:^Patient:-|C2598133|[clna]|["Medications"-tx-1-"medications"-noun-0]|TX|[307/11],[513/11],[559/11],[602/11],[686/11],[730/11]|
1085839610|MMI|23.78|Medications:Presence or Identity:Duration of the study:^Patient:Nominal|C0802604|[clna]|["Medications"-tx-1-"medications"-noun-0]|TX|[307/11],[513/11],[559/11],[602/11],[686/11],[730/11]|
1085839610|MMI|20.17|Pharmacy (field)|C0031336|[bmod]|["Pharmacy"-tx-1-"pharmacy"-noun-0]|TX|[88/8],[191/8],[414/8]|H02.646
1085839610|MMI|19.88|Disease|C0012634|[dsyn]|["condition"-tx-1-"condition"-noun-0,"condition"-tx-1-"conditions"-noun-0]|TX|294/9;671/10|C23.550.288
1085839610|MMI|14.64|Comprehension|C0162340|[menp]|["Understand"-tx-1-"understand"-verb-0]|TX|278/10|F02.463.188.357
1085839610|MMI|14.64|Secure - resin cement|C0659450|[bodm]|["secure"-tx-1-"secure"-adj-0]|TX|346/6|x.x.x.x
1085839610|MMI|13.05|Family|C0015576|[famg]|["Family"-tx-1-"family"-noun-0]|TX|41/6|F01.829.263;I01.880.853.150
1085839610|MMI|7.19|Condition:Find:Pt:^Patient:Nom|C3864998|[clna]|["Condition"-tx-1-"condition"-noun-0,"Condition"-tx-1-"conditions"-noun-0]|TX|294/9;671/10|
1085839610|MMI|7.15|Prescriptions:Finding:Point in time:^Patient:Narrative|C2741652|[clna]|["Prescriptions"-tx-1-"prescriptions"-noun-0]|TX|[111/13],[374/13]|
1085839610|MMI|6.89|Write - language ability|C1576875|[fndg]|["Write"-tx-1-"written"-adj-0]|TX|[250/7],[654/7]|
1085839610|MMI|6.89|Writing (function)|C2584304|[menp]|["Write"-tx-1-"written"-adj-0]|TX|[250/7],[654/7]|
1085839610|MMI|5.18|Adverse effects|C0879626|[patf]|["Side effects"-tx-1-"side effects"-noun-0]|TX|746/12|
1085839610|MMI|5.18|Secure feeling|C3146231|[menp]|["Secure"-tx-1-"secure"-adj-0]|TX|346/6|
1085839610|MMI|5.18|Take|C1515187|[hlca]|["Take"-tx-1-"take"-verb-0]|TX|549/4|
1085839610|MMI|3.56|Does communicate|C0566001|[fndg]|["communicate"-tx-1-"communicate"-verb-0]|TX|60/11|
1085839610|MMI|3.50|Rx therapy|C2709207|[topp]|["Rx"-tx-1-"Rx"-noun-0]|TX|466/2|
1085839610|MMI|3.44|DRUGS|C3687832|[topp]|["DRUGS"-tx-1-"drugs"-noun-0]|TX|222/5|
1085839610|MMI|3.42|20%|C3842589|[fndg]|["20%"-tx-1-"20"-comma_integer-0]|TX|636/2|
1085839610|MMI|3.42|Independently able|C1299583|[fndg]|["Independent"-tx-1-"independent"-adj-0]|TX|402/11|
1003540833|MMI|39.60|Physicians|C0031831|[prog]|["Doctor"-tx-6-"doctor"-noun-0,"PHYSICIAN"-tx-4-"physician"-noun-0,"MEDICAL DOCTORS"-tx-2-"Medical doctors"-noun-0]|TX|565/6;363/9;109/15|M01.526.485.810;N02.360.810
1003540833|MMI|22.50|Blue Cross Blue Shield Insurance Plans|C1955981|[hcro]|["BLUE CROSS/BLUE SHIELD"-tx-7-"Blue Cross Blue Shield"-noun-0]|TX|880/10,908/11|N03.219.521.710.305.090.125
1003540833|MMI|20.95|Vision|C0042789|[orgf]|["see"-tx-2-"see"-verb-0]|TX|130/3|F02.830.816.964;G02.111.087.800.480.900;G02.149.115.800.480.900;G04.299.880.480.900;G11.561.600.810.964;G14.640.816
1003540833|MMI|20.03|Physicians' Offices|C0031834|[hcro,mnob]|["Doctor office"-tx-3-"doctor's office"-noun-0,"Doctor office"-tx-1-"doctor's office"-noun-0]|TX|248/15;69/15|N02.278.692
1003540833|MMI|19.64|Disease Management|C0376636|[hlca]|["Disease Management"-tx-7-"disease management"-noun-0,"management"-tx-7-"management"-noun-0]|TX|724/18;732/10|N04.590.607
1003540833|MMI|14.64|Radionuclide Imaging|C0034606|[diap]|["Scan"-tx-6-"Scan"-verb-0]|TX|479/4|E01.370.350.710;E01.370.384.730
1003540833|MMI|13.05|Consultation|C0009818|[hlca]|["Consultations"-tx-7-"consultations"-noun-0]|TX|757/13|N04.452.758.849
1003540833|MMI|12.95|Hematologic Tests|C0018941|[lbpr]|["Blood Tests"-tx-7-"Blood tests"-noun-0]|TX|812/11|E01.370.225.625;E05.200.625
1003540833|MMI|12.92|Chronic disease|C0008679|[dsyn]|["Chronic Disease"-tx-7-"Chronic disease"-noun-0]|TX|716/15|C23.550.291.500
1003540833|MMI|12.92|Prescription procedure|C0033080|[hlca]|["Prescriptions"-tx-7-"Prescriptions"-noun-0]|TX|824/13|N02.421.668.778
1003540833|MMI|12.89|Rest|C0035253|[dora]|["Rest"-tx-6-"rest"-noun-0]|TX|531/4|I03.450.769.647
1003540833|MMI|11.26|Patient Visit|C1512346|[hlca]|["visit"-tx-7-"visits"-verb-0,"Visits"-tx-6-"visits"-noun-0,"Visits"-tx-3-"visits"-noun-0]|TX|805/6;579/6;300/6|
1003540833|MMI|11.26|Visit|C0545082|[bhvr]|["Visits"-tx-7-"visits"-verb-0,"Visits"-tx-6-"visits"-noun-0,"Visits"-tx-3-"visits"-noun-0]|TX|805/6;579/6;300/6|
1003540833|MMI|9.77|Sexual Health|C2362326|[orga]|["Sexual Health"-tx-7-"Sexual health"-noun-0]|TX|743/13|N01.400.625
1003540833|MMI|6.72|Work|C0043227|[ocac]|["Work"-tx-2-"work"-noun-0]|TX|195/4|I03.946
1003540833|MMI|6.70|School|C0036375|[mnob,orgt]|["SCHOOL"-tx-3-"school"-noun-0]|TX|241/6|I02.783
1003540833|MMI|5.18|Medical service|C0199168|[hlca]|["Medical"-tx-1-"Medical"-adj-0]|TX|46/7|
1003540833|MMI|5.18|Physician service|C0587569|[hlca]|["medical services"-tx-7-"medical services"-noun-0]|TX|978/16|
1003540833|MMI|5.18|Related to Cancer|C2826292|[fndg]|["SCAN"-tx-6-"Scan"-verb-0]|TX|479/4|
1003540833|MMI|5.18|Scanning|C0441633|[diap]|["Scan"-tx-6-"Scan"-verb-0]|TX|479/4|
1003540833|MMI|5.18|Take|C1515187|[hlca]|["Take"-tx-6-"take"-verb-0]|TX|514/4|
1003540833|MMI|3.68|Illness (finding)|C0221423|[sosy]|["Sickness"-tx-7-"Sickness"-noun-0]|TX|786/8|
1003540833|MMI|3.59|Independent doctor|C0580224|[prog]|["Independent Physician"-tx-7-"independent physician"-noun-0]|TX|1014/21|
1003540833|MMI|3.59|Medical records:Finding:-:^Patient:Document|C0551625|[clna]|["Medical records"-tx-4-"medical records"-noun-0]|TX|416/15|
1003540833|MMI|3.55|Specialty Group|C1552516|[hcro]|["Group"-tx-7-"group"-noun-0]|TX|1036/5|
1003540833|MMI|3.55|Registered School Nurse|C1554597|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.55|School Clinical Nurse Specialist|C1554704|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.55|School Counselor|C0871296|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.55|School Nurse Practitioner|C1554726|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.55|School Psychologist|C0871302|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.55|School Social Worker|C1553083|[prog]|["School"-tx-3-"school"-noun-0]|TX|241/6|
1003540833|MMI|3.50|Screening procedure|C0220908|[hlca]|["Screenings"-tx-7-"screenings"-noun-0]|TX|775/10|
1003540833|MMI|3.46|Health Checkup|C2973270|[topp]|["Annual Physical Exam"-tx-7-"Annual physicals exams"-noun-0]|TX|684/16,710/5|
1003540833|MMI|3.46|Board (committee)|C1948070|[orgt]|["Board"-tx-2-"Board"-adj-0]|TX|86/5|
1003540833|MMI|3.46|Boards (medical device)|C0972401|[medd]|["Board"-tx-2-"Board"-adj-0]|TX|86/5|
1003540833|MMI|3.46|Patient referral|C0034927|[hlca]|["Referrals"-tx-7-"Referrals"-noun-0]|TX|838/9|
1003540833|MMI|3.46|Prescriptions:Finding:Point in time:^Patient:Narrative|C2741652|[clna]|["Prescriptions"-tx-7-"Prescriptions"-noun-0]|TX|824/13|
1003540833|MMI|3.45|Administration occupational activities|C0001554|[ocac]|["Management"-tx-7-"management"-noun-0]|TX|732/10|
1003540833|MMI|3.45|Management Occupations|C3273539|[ocdi]|["Management"-tx-7-"management"-noun-0]|TX|732/10|
1003540833|MMI|3.45|Management procedure|C1273870|[ocac]|["Management"-tx-7-"management"-noun-0]|TX|732/10|
1003540833|MMI|3.43|Personal Attribute|C1519021|[orga]|["Personal"-tx-6-"personal"-adj-0]|TX|651/8|
1003540833|MMI|3.43|Physician:Identifier:Point in time:^Patient:Nominal|C0804815|[clna]|["Physician"-tx-4-"physician"-noun-0]|TX|363/9|
507735256|MMI|41.09|Hotlines|C0020042|[hlca]|["Hotlines"-tx-20-"hotlines"-noun-0,"Hotlines"-tx-12-"Hotlines"-noun-0,"Hotlines"-tx-11-"hotlines"-noun-0,"Hotlines"-tx-8-"hotlines"-noun-0]|TX|2361/8;1507/8;1416/8;1057/8|L01.143.380
507735256|MMI|39.78|Violence|C0042693|[mobd]|["Violence"-tx-9-"violence"-noun-0,"Violence"-tx-3-"violence"-noun-0,"Violence"-tx-1-"Violence"-noun-0]|TX|1282/8;705/8;202/8|I01.198.240.856;I01.880.735.900
507735256|MMI|39.00|Vision|C0042789|[orgf]|["seeing"-tx-18-"seeing"-noun-0,"Vision"-tx-3-"vision"-noun-0]|TX|2126/6;625/6|F02.830.816.964;G02.111.087.800.480.900;G02.149.115.800.480.900;G04.299.880.480.900;G11.561.600.810.964;G14.640.816
507735256|MMI|28.69|Apple|C1095830|[food]|["APPLE"-tx-3-"Apple"-noun-0]|TX|553/5|B01.650.940.800.575.100.842.500.444
507735256|MMI|25.51|Date Fruit|C2348077|[food]|["DATE"-tx-15-"date"-noun-0]|TX|1960/4|B01.650.940.800.575.100.093.615
507735256|MMI|24.11|Coding|C0009219|[ocac]|["code"-tx-25-"code"-noun-0]|TX|2643/4|N04.452.758.708.200.400.500;N04.452.859.564.274;N05.715.360.300.715.500.249;N06.850.520.308.940.968.249
507735256|MMI|19.72|Sexual Health|C2362326|[orga]|["Sexual Health"-tx-11-"sexual health"-noun-0,"Sexual Health"-tx-8-"sexual health"-noun-0]|TX|1459/13;1144/13|N01.400.625
507735256|MMI|19.19|Bone Wires|C0005978|[medd]|["Wire"-tx-3-"Wired"-noun-0]|TX|516/5|E07.695.370.468;E07.858.442.660.460.468;E07.858.690.725.460.468
507735256|MMI|16.25|Paracentesis|C0034115|[hlca]|["Tap"-tx-7-"taps"-noun-0]|TX|998/4|E01.370.225.998.329;E02.309.805;E02.800.550;E04.237.667;E04.665.600;E05.200.998.329
507735256|MMI|16.11|Institute of Medicine (U.S.)|C0021621|[hcro]|["Institute of Medicine"-tx-1-"Institute of Medicine"-noun-0]|TX|171/21|N03.540.052.500.500
507735256|MMI|14.64|Gray Platelet Syndrome|C0272302|[dsyn]|["GPS"-tx-14-"GPS"-noun-0]|TX|1913/3|C15.378.140.427;C16.320.099.417
507735256|MMI|13.03|Creativity|C0010297|[menp]|["Creativity"-tx-3-"creativity"-noun-0]|TX|610/10|F01.752.264;F02.463.785.302
507735256|MMI|12.90|Foundations|C0016617|[orgt]|["Foundation"-tx-1-"Foundation"-noun-0]|TX|150/10|N03.219.483.311;N03.540.630.180
507735256|MMI|11.03|Consciousness clear|C0239110|[fndg]|["ALERT"-tx-17-"alert"-verb-0,"ALERT"-tx-4-"alert"-noun-0,"alerting"-tx-3-"alerting"-noun-0]|TX|2060/5;928/5;390/8|
507735256|MMI|10.42|Decision|C0679006|[menp]|["Call"-tx-20-"call"-verb-0,"Call"-tx-17-"call"-verb-0]|TX|2328/4;2081/4|
507735256|MMI|9.94|Universities|C0041740|[mnob,orgt]|["University"-tx-12-"University"-noun-0]|TX|1613/10|I02.783.830
507735256|MMI|9.77|Sex Behavior|C0036864|[bhvr]|["Sexual"-tx-8-"sexual"-adj-0]|TX|1144/6|F01.145.802
507735256|MMI|8.34|Work|C0043227|[ocac]|["works"-tx-13-"works"-verb-0]|TX|1774/5|I03.946
507735256|MMI|7.40|Anatomic Site|C1515974|[blor]|["Location"-tx-14-"location"-noun-0,"Location"-tx-4-"location"-noun-0]|TX|1938/8;959/8|
507735256|MMI|7.31|Alert:Type:Point in time:^Patient:Nominal|C3669039|[clna]|["Alert"-tx-17-"alert"-verb-0,"Alert"-tx-4-"alert"-noun-0]|TX|2060/5;928/5|
507735256|MMI|7.00|Clinic / Center - Mobile|C1552449|[hcro,mnob]|["Mobile"-tx-24-"mobile"-adj-0,"Mobile"-tx-10-"mobile"-adj-0]|TX|2568/6;1319/6|
507735256|MMI|7.00|Lipid R1 MRI|C4049704|[diap]|["MOBILE"-tx-24-"mobile"-adj-0,"MOBILE"-tx-10-"mobile"-adj-0]|TX|2568/6;1319/6|
507735256|MMI|6.58|Technology|C0039421|[ocdi]|["Technology"-tx-1-"Technology"-noun-0]|TX|110/10|J01.897
507735256|MMI|6.58|School|C0036375|[mnob,orgt]|["SCHOOL"-tx-12-"school"-noun-0]|TX|1753/6|I02.783
507735256|MMI|5.18|Advice|C0150600|[hlca]|["Advice"-tx-11-"advice"-noun-0]|TX|1440/6|
507735256|MMI|5.18|Automatically|C3842331|[fndg]|["Automatically"-tx-4-"automatically"-adv-0]|TX|876/13|
507735256|MMI|5.18|Close|C3810854|[fndg]|["Close"-tx-9-"close"-adj-0]|TX|1253/5|
507735256|MMI|5.18|Lupus erythematosus tumidus|C0406636|[dsyn]|["LET"-tx-3-"lets"-verb-0]|TX|741/4|
507735256|MMI|5.18|Personal appearance|C0233426|[orga]|["look"-tx-10-"look"-verb-0]|TX|1333/4|
507735256|MMI|5.18|Support, device|C0183683|[medd]|["Support, NOS"-tx-25-"support"-verb-0]|TX|2702/7|
507735256|MMI|5.18|Take|C1515187|[hlca]|["Take"-tx-7-"takes"-verb-0]|TX|1013/5|
507735256|MMI|5.18|mammary tumor virus|C0596883|[virs]|["MTV"-tx-3-"MTV"-noun-0]|TX|497/3|
507735256|MMI|3.68|10%|C3842590|[fndg]|["10%"-tx-1-"10"-integer-0]|TX|224/2|
507735256|MMI|3.68|Impulse Oscillometry|C4050256|[diap]|["IOS"-tx-1-"iOS"-noun-0]|TX|220/3|
507735256|MMI|3.63|Smith (occupation)|C0554249|[prog]|["Smith"-tx-12-"Smith"-noun-0]|TX|1606/5|
507735256|MMI|3.59|Alert brand of caffeine|C0718338|[orch,phsu]|["alerting"-tx-3-"alerting"-noun-0]|TX|390/8|
507735256|MMI|3.59|Contacts|C4036459|[hlca]|["Contacts"-tx-1-"Contacts"-noun-0]|TX|272/8|
507735256|MMI|3.57|Fixed Specimen|C2827483|[bdsu]|["Fixed"-tx-2-"fixed"-verb-0]|TX|318/5|
507735256|MMI|3.57|Laboratory culture|C0430400|[lbpr]|["Culture"-tx-25-"culture"-noun-0]|TX|2712/7|
507735256|MMI|3.57|Microbial culture (procedure)|C2242979|[lbpr]|["Culture"-tx-25-"culture"-noun-0]|TX|2712/7|
507735256|MMI|3.57|Problem|C0033213|[fndg]|["Problem"-tx-3-"problem"-noun-0]|TX|409/7|
507735256|MMI|3.57|Problem:Find:Pt:^Patient:Nom|C3854081|[clna]|["Problem"-tx-3-"problem"-noun-0]|TX|409/7|
507735256|MMI|3.57|Vision:-:Point in time:^Patient:-|C2707266|[clna]|["Vision"-tx-3-"vision"-noun-0]|TX|625/6|
507735256|MMI|3.56|Experience|C0596545|[menp]|["Experience"-tx-25-"experience"-noun-0]|TX|2598/10|
507735256|MMI|3.56|Intravascular line|C0700221|[medd]|["Line"-tx-3-"line"-noun-0]|TX|681/4|
507735256|MMI|3.56|Practice Experience|C0237607|[menp]|["experience"-tx-25-"experience"-noun-0]|TX|2598/10|
507735256|MMI|3.50|Engaged to be married|C0425152|[fndg]|["engaging"-tx-25-"engaging"-adj-0]|TX|2670/8|
507735256|MMI|3.47|doubt|C0870444|[menp]|["doubts"-tx-18-"doubts"-noun-0]|TX|2164/6|
507735256|MMI|3.46|Apple Flavor|C0475653|[food]|["APPLE"-tx-3-"Apple"-noun-0]|TX|553/5|
507735256|MMI|3.46|Apple extract|C3257517|[orch]|["apple"-tx-3-"Apple"-noun-0]|TX|553/5|
507735256|MMI|3.46|President of the United States of America|C1527114|[ocdi]|["President"-tx-3-"President"-noun-0]|TX|570/9|
507735256|MMI|3.44|Public school|C0557800|[mnob,orgt]|["public schools"-tx-12-"Public Schools"-noun-0]|TX|1673/14|
507735256|MMI|3.44|developers|C2363670|[medd]|["developers"-tx-3-"developers"-noun-0]|TX|641/10|
507735256|MMI|3.43|Myositis Activities Profile|C4050322|[lbpr]|["MAP"-tx-14-"map"-noun-0]|TX|1903/3|
507735256|MMI|3.43|Challenge|C0805586|[hlca]|["Challenge"-tx-1-"Challenge"-noun-0]|TX|121/9|
